#UpdateLogicID,UpdateLogicName,CompanyClassID,AgentClassID,DllFileName,DllFunctionName,Remarks
LP_sales_01,需要予測&注残依存(洗い替え更新),CC002,AC001,,,エージェント起動時点の予測立案時点の需要予測と注残を考慮した販売計画を立案(オリジナル名称)
LP_sales_02,需要予測&注残依存&過去予測流用(差分更新),CC002,AC001,,,エージェント起動時点に最も近い日付の予測立案時点の需要予測と注残を考慮した販売計画を立案(オリジナル名称)
LP_sales_03,需要予測&注残依存(洗い替え更新&時分単位考慮),CC002,AC001,,,エージェント起動時点の予測立案時点の需要予測と注残を考慮した販売計画を立案(時分単位考慮)(オリジナル名称)
Sales_FullyReplaceWithForecast,需要予測&注残依存(洗い替え更新),CC002,AC001,,,エージェント起動時点の予測立案時点の需要予測と注残を考慮した販売計画を立案(LP_sales_01)
Sales_DiffReplaceWithForecast,需要予測&注残依存&過去予測流用(差分更新),CC002,AC001,,,エージェント起動時点に最も近い日付の予測立案時点の需要予測と注残を考慮した販売計画を立案(LP_sales_02)
Sales_FullyReplaceWithForecast(TimeUnit),需要予測&注残依存(洗い替え更新&時分単位考慮),CC002,AC001,,,エージェント起動時点の予測立案時点の需要予測と注残を考慮した販売計画を立案(時分単位考慮)(LP_sales_03)
Sales_DiffReplaceWithForecast(TimeUnit),需要予測&注残依存過去予測流用(差分更新)(時分単位考慮),CC002,AC001,,,エージェント起動時点に最も近い日付の予測立案時点の需要予測と注残を考慮した販売計画を立案(時分単位考慮)
Sales_DiffReplaceWithForecast&DemandPriority,需要予測(過去予測許容)＆注残依存＆優先度考慮,CC002,AC001,,,販社販売計画ロジック:需要予測(過去予測許容)＆注残依存＆優先度考慮
LP_supply_01,調達計画＆注残依存(配分率考慮)(L002),CC003,AC002,,,出庫先の企業ISの調達計画を参照し、供給計画を立案(配分率考慮)(オリジナル名称)
LP_supply_01,調達計画＆注残依存(配分率考慮)(L002),CC004,AC002,,,出庫先の企業ISの調達計画を参照し、供給計画を立案(配分率考慮)(オリジナル名称)
LP_supply_01,調達計画＆注残依存(配分率考慮)(L002),CC009,AC002,,,出庫先の企業ISの調達計画を参照し、供給計画を立案(配分率考慮)(オリジナル名称)
Supply_RefDestinationProcPlan&DemandPriority,納入先調達計画＆注残依存(優先度考慮),CC004,AC002,,,倉庫供給計画ロジック:納入先調達計画&注残依存(優先度考慮)
LP_supply_02,外部ファイル供給予測 /納入先調達計画＆注残依存,CC003,AC002,,,エージェント起動時点の予測立案時点外部ファイル供給予測/納入先調達計画＆注残を考慮した供給計画を立案(オリジナル名称)
LP_supply_02,外部ファイル供給予測 /納入先調達計画＆注残依存,CC004,AC002,,,エージェント起動時点の予測立案時点外部ファイル供給予測/納入先調達計画＆注残を考慮した供給計画を立案(オリジナル名称)
LP_supply_02,外部ファイル供給予測 /納入先調達計画＆注残依存,CC009,AC002,,,エージェント起動時点の予測立案時点外部ファイル供給予測/納入先調達計画＆注残を考慮した供給計画を立案(オリジナル名称)
LP_supply_03,外部ファイル供給予測＆注残依存(過去供給予測許容),CC003,AC002,,,エージェント起動時点に最も近い日付の外部ファイル供給予測と注残を考慮した供給計画を立案(オリジナル名称)
LP_supply_03,外部ファイル供給予測＆注残依存(過去供給予測許容),CC004,AC002,,,エージェント起動時点に最も近い日付の外部ファイル供給予測と注残を考慮した供給計画を立案(オリジナル名称)
LP_supply_03,外部ファイル供給予測＆注残依存(過去供給予測許容),CC009,AC002,,,エージェント起動時点に最も近い日付の外部ファイル供給予測と注残を考慮した供給計画を立案(オリジナル名称)
LP_supply_04,納入先調達計画&注残依存(時分単位考慮)(配分率無考慮),CC003,AC002,,,出庫先の企業ISの調達計画を参照し、供給計画を立案(時分単位考慮)(配分率無考慮)(オリジナル名称)
LP_supply_04,納入先調達計画&注残依存(時分単位考慮)(配分率無考慮),CC004,AC002,,,出庫先の企業ISの調達計画を参照し、供給計画を立案(時分単位考慮)(配分率無考慮)(オリジナル名称)
LP_supply_04,納入先調達計画&注残依存(時分単位考慮)(配分率無考慮),CC009,AC002,,,出庫先の企業ISの調達計画を参照し、供給計画を立案(時分単位考慮)(配分率無考慮)(オリジナル名称)
LP_supply_05,外部ファイル供給予測 /納入先調達計画&注残依存(時分単位考慮),CC003,AC002,,,エージェント起動時点の予測立案時点外部ファイル供給予測/納入先調達計画＆注残を考慮した供給計画を立案(時分単位考慮)(オリジナル名称)
LP_supply_05,外部ファイル供給予測 /納入先調達計画&注残依存(時分単位考慮),CC004,AC002,,,エージェント起動時点の予測立案時点外部ファイル供給予測/納入先調達計画＆注残を考慮した供給計画を立案(時分単位考慮)(オリジナル名称)
LP_supply_06,外部ファイル供給予測＆注残依存(過去供給予測許容)(時分単位考慮),CC003,AC002,,,エージェント起動時点に最も近い日付の外部ファイル供給予測と注残を考慮した供給計画を立案(時分単位考慮)(オリジナル名称)
LP_supply_06,外部ファイル供給予測＆注残依存(過去供給予測許容)(時分単位考慮),CC004,AC002,,,エージェント起動時点に最も近い日付の外部ファイル供給予測と注残を考慮した供給計画を立案(時分単位考慮)(オリジナル名称)
Supply_RefDestinationProcPlan(UsingAllocRate),調達計画＆注残依存(配分率考慮),CC003,AC002,,,出庫先の企業ISの調達計画を参照し、供給計画を立案(配分率考慮)(LP_supply_01)
Supply_RefDestinationProcPlan(UsingAllocRate),調達計画＆注残依存(配分率考慮),CC004,AC002,,,出庫先の企業ISの調達計画を参照し、供給計画を立案(配分率考慮)(LP_supply_01)
Supply_RefDestinationProcPlan(UsingAllocRate),調達計画＆注残依存(配分率考慮),CC009,AC002,,,出庫先の企業ISの調達計画を参照し、供給計画を立案(配分率考慮)(LP_supply_01)
Supply_RefDestinationProcPlan,調達計画＆注残依存(配分率無考慮),CC003,AC002,,,出庫先の企業ISの調達計画を参照し、供給計画を立案(配分率無考慮)
Supply_RefDestinationProcPlan,調達計画＆注残依存(配分率無考慮),CC004,AC002,,,出庫先の企業ISの調達計画を参照し、供給計画を立案(配分率無考慮)
Supply_RefDestinationProcPlan,調達計画＆注残依存(配分率無考慮),CC009,AC002,,,出庫先の企業ISの調達計画を参照し、供給計画を立案(配分率無考慮)
Supply_RefExtSupplyForecast,外部ファイル供給予測 /納入先調達計画＆注残依存,CC003,AC002,,,エージェント起動時点の予測立案時点外部ファイル供給予測/納入先調達計画＆注残を考慮した供給計画を立案(LP_supply_02)
Supply_RefExtSupplyForecast,外部ファイル供給予測 /納入先調達計画＆注残依存,CC004,AC002,,,エージェント起動時点の予測立案時点外部ファイル供給予測/納入先調達計画＆注残を考慮した供給計画を立案(LP_supply_02)
Supply_RefExtSupplyForecast,外部ファイル供給予測 /納入先調達計画＆注残依存,CC009,AC002,,,エージェント起動時点の予測立案時点外部ファイル供給予測/納入先調達計画＆注残を考慮した供給計画を立案(LP_supply_02)
Supply_RefExtSupplyForecast(AllowPastPlan),外部ファイル供給予測＆注残依存(過去供給予測許容),CC003,AC002,,,エージェント起動時点に最も近い日付の外部ファイル供給予測と注残を考慮した供給計画を立案(LP_supply_03)
Supply_RefExtSupplyForecast(AllowPastPlan),外部ファイル供給予測＆注残依存(過去供給予測許容),CC004,AC002,,,エージェント起動時点に最も近い日付の外部ファイル供給予測と注残を考慮した供給計画を立案(LP_supply_03)
Supply_RefExtSupplyForecast(AllowPastPlan),外部ファイル供給予測＆注残依存(過去供給予測許容),CC009,AC002,,,エージェント起動時点に最も近い日付の外部ファイル供給予測と注残を考慮した供給計画を立案(LP_supply_03)
Supply_RefExtSupplyForecast&DemandPriority(AllowPastPlan),外部ファイル供給予測＆注残依存&需要優先度考慮(過去供給予測許容),CC003,AC002,,,エージェント起動時点に最も近い日付の外部ファイル供給予測(需要優先度考慮)と注残を考慮した供給計画を立案
Supply_RefExtSupplyForecast&DemandPriority(AllowPastPlan),外部ファイル供給予測＆注残依存&需要優先度考慮(過去供給予測許容),CC004,AC002,,,エージェント起動時点に最も近い日付の外部ファイル供給予測(需要優先度考慮)と注残を考慮した供給計画を立案
Supply_RefExtSupplyForecast&DemandPriority(AllowPastPlan),外部ファイル供給予測＆注残依存&需要優先度考慮(過去供給予測許容),CC009,AC002,,,エージェント起動時点に最も近い日付の外部ファイル供給予測(需要優先度考慮)と注残を考慮した供給計画を立案
#Supply_RefDestinationProcPlan(TimeUnit&UsingAllocRate),(削除)納入先調達計画&注残依存(時分単位考慮)(配分率考慮),CC003,AC002,,,(削除)出庫先の企業ISの調達計画を参照し、供給計画を立案(時分単位考慮)(配分率考慮)
#Supply_RefDestinationProcPlan(TimeUnit&UsingAllocRate),(削除)納入先調達計画&注残依存(時分単位考慮)(配分率考慮),CC004,AC002,,,(削除)出庫先の企業ISの調達計画を参照し、供給計画を立案(時分単位考慮)(配分率考慮)
#Supply_RefDestinationProcPlan(TimeUnit&UsingAllocRate),(削除)納入先調達計画&注残依存(時分単位考慮)(配分率考慮),CC009,AC002,,,(削除)出庫先の企業ISの調達計画を参照し、供給計画を立案(時分単位考慮)(配分率考慮)
Supply_RefDestinationProcPlan(TimeUnit),納入先調達計画&注残依存(時分単位考慮)(配分率無考慮),CC003,AC002,,,出庫先の企業ISの調達計画を参照し、供給計画を立案(時分単位考慮)(配分率無考慮)(LP_supply_04)
Supply_RefDestinationProcPlan(TimeUnit),納入先調達計画&注残依存(時分単位考慮)(配分率無考慮),CC004,AC002,,,出庫先の企業ISの調達計画を参照し、供給計画を立案(時分単位考慮)(配分率無考慮)(LP_supply_04)
Supply_RefDestinationProcPlan(TimeUnit),納入先調達計画&注残依存(時分単位考慮)(配分率無考慮),CC009,AC002,,,出庫先の企業ISの調達計画を参照し、供給計画を立案(時分単位考慮)(配分率無考慮)(LP_supply_04)
Supply_RefDestinationProcPlan&ExtSupplyForecast(TimeUnit),外部ファイル供給予測 /納入先調達計画&注残依存(時分単位考慮),CC003,AC002,,,エージェント起動時点の予測立案時点外部ファイル供給予測/納入先調達計画＆注残を考慮した供給計画を立案(時分単位考慮)(LP_supply_05)
Supply_RefDestinationProcPlan&ExtSupplyForecast(TimeUnit),外部ファイル供給予測 /納入先調達計画&注残依存(時分単位考慮),CC004,AC002,,,エージェント起動時点の予測立案時点外部ファイル供給予測/納入先調達計画＆注残を考慮した供給計画を立案(時分単位考慮)(LP_supply_05)
Supply_RefDestinationProcPlan&ExtSupplyForecast(TimeUnit&AllowPastPlan),外部ファイル供給予測＆注残依存(過去供給予測許容)(時分単位考慮),CC003,AC002,,,エージェント起動時点に最も近い日付の外部ファイル供給予測と注残を考慮した供給計画を立案(時分単位考慮)(LP_supply_06)
Supply_RefDestinationProcPlan&ExtSupplyForecast(TimeUnit&AllowPastPlan),外部ファイル供給予測＆注残依存(過去供給予測許容)(時分単位考慮),CC004,AC002,,,エージェント起動時点に最も近い日付の外部ファイル供給予測と注残を考慮した供給計画を立案(時分単位考慮)(LP_supply_06)
LI_ship_01,注文&注残依存,CC002,AC003,,,エージェント起動時点に届いている注文に対し、出庫要求日が古い順に出庫指示(オリジナル名称)
LI_ship_01,注文&注残依存,CC003,AC003,,,エージェント起動時点に届いている注文に対し、出庫要求日が古い順に出庫指示(オリジナル名称)
LI_ship_01,注文&注残依存,CC004,AC003,,,エージェント起動時点に届いている注文に対し、出庫要求日が古い順に出庫指示(オリジナル名称)
LI_ship_01,注文&注残依存,CC009,AC003,,,エージェント起動時点に届いている注文に対し、出庫要求日が古い順に出庫指示(オリジナル名称)
LI_ship_02,フェアシェア出庫指示,CC002,AC003,,,エージェント起動時点に届いている注文に対し、各出庫先の注残の割合で在庫を按分し出庫指示(オリジナル名称)
LI_ship_02,フェアシェア出庫指示,CC003,AC003,,,エージェント起動時点に届いている注文に対し、各出庫先の注残の割合で在庫を按分し出庫指示(オリジナル名称)
LI_ship_02,フェアシェア出庫指示,CC004,AC003,,,エージェント起動時点に届いている注文に対し、各出庫先の注残の割合で在庫を按分し出庫指示(オリジナル名称)
LI_ship_02,フェアシェア出庫指示,CC009,AC003,,,エージェント起動時点に届いている注文に対し、各出庫先の注残の割合で在庫を按分し出庫指示(オリジナル名称)
LI_ship_03,出庫指示外部読込み,CC004,AC003,,,出庫指示を外部ファイル参照(オリジナル名称)
LI_ship_04,注文100％出庫指示,CC007,AC003,,,在庫が無限大にある前提で出庫指示(オリジナル名称)
LI_ship_05,出庫指示外部読込み,CC007,AC003,,,出庫指示を外部ファイル参照(オリジナル名称)
LI_ship_06,Box考慮出庫指示,CC002,AC003,,,エージェント起動時点に届いている注文に対し、出庫要求日が古い順に、I、F、S順、およびBox充足率を閾値として出庫指示(オリジナル名称)
LI_ship_06,Box考慮出庫指示,CC003,AC003,,,エージェント起動時点に届いている注文に対し、出庫要求日が古い順に、I、F、S順、およびBox充足率を閾値として出庫指示(オリジナル名称)
LI_ship_06,Box考慮出庫指示,CC004,AC003,,,エージェント起動時点に届いている注文に対し、出庫要求日が古い順に、I、F、S順、およびBox充足率を閾値として出庫指示(オリジナル名称)
LI_ship_06,Box考慮出庫指示,CC007,AC003,,,エージェント起動時点に届いている注文に対し、出庫要求日が古い順に、I、F、S順、およびBox充足率を閾値として出庫指示(オリジナル名称)
LI_ship_07,Box考慮出庫指示外部読込み,CC004,AC003,,,Boxを考慮した出庫指示を外部ファイル参照(オリジナル名称)
LI_ship_07,Box考慮出庫指示外部読込み,CC007,AC003,,,Boxを考慮した出庫指示を外部ファイル参照(オリジナル名称)
LI_ship_08,注文&注残&コンテナ考慮出庫指示,CC002,AC003,,,エージェント起動時点に届いている注文に対し、出庫要求日が古い順に、コンテナ使用コストが最小となるように出庫指示(オリジナル名称)
LI_ship_08,注文&注残&コンテナ考慮出庫指示,CC003,AC003,,,エージェント起動時点に届いている注文に対し、出庫要求日が古い順に、コンテナ使用コストが最小となるように出庫指示(オリジナル名称)
LI_ship_08,注文&注残&コンテナ考慮出庫指示,CC004,AC003,,,エージェント起動時点に届いている注文に対し、出庫要求日が古い順に、コンテナ使用コストが最小となるように出庫指示(オリジナル名称)
LI_ship_09,Box考慮フェアシェア出庫指示,CC002,AC003,,,エージェント起動時点に届いている注文に対し、各出庫先の注残の割合で在庫を按分し出庫先ごとに最もBox充足率の高いBoxを選定し、その中で最大のBox充足率となっているBoxを引き当てるよう出庫指示(オリジナル名称)
LI_ship_09,Box考慮フェアシェア出庫指示,CC003,AC003,,,エージェント起動時点に届いている注文に対し、各出庫先の注残の割合で在庫を按分し出庫先ごとに最もBox充足率の高いBoxを選定し、その中で最大のBox充足率となっているBoxを引き当てるよう出庫指示(オリジナル名称)
LI_ship_09,Box考慮フェアシェア出庫指示,CC004,AC003,,,エージェント起動時点に届いている注文に対し、各出庫先の注残の割合で在庫を按分し出庫先ごとに最もBox充足率の高いBoxを選定し、その中で最大のBox充足率となっているBoxを引き当てるよう出庫指示(オリジナル名称)
LI_ship_10,コンテナ考慮&出庫指示外部読込み,CC004,AC003,,,出庫指示を外部ファイル参照し、コンテナ使用コストが最小となるように出庫指示(オリジナル名称)
LI_ship_11,注文100％出庫指示&コンテナ考慮,CC007,AC003,,,在庫が無限大にある前提で、コンテナ使用コストが最小となるように出庫指示(オリジナル名称)
LI_ship_12,コンテナ考慮&出庫指示外部読込み,CC007,AC003,,,出庫指示を外部ファイル参照し、コンテナ使用コストが最小となるように出庫指示(オリジナル名称)
LI_ship_13,Box&コンテナ考慮出庫指示,CC002,AC003,,,エージェント起動時点に届いている注文に対し、出庫要求日が古い順に、I、F、S順、およびBox充足率を閾値として、コンテナ使用コストが最小となるように出庫指示
LI_ship_13,Box&コンテナ考慮出庫指示,CC003,AC003,,,エージェント起動時点に届いている注文に対し、出庫要求日が古い順に、I、F、S順、およびBox充足率を閾値として、コンテナ使用コストが最小となるように出庫指示
LI_ship_13,Box&コンテナ考慮出庫指示,CC004,AC003,,,エージェント起動時点に届いている注文に対し、出庫要求日が古い順に、I、F、S順、およびBox充足率を閾値として、コンテナ使用コストが最小となるように出庫指示
LI_ship_13,Box&コンテナ考慮出庫指示,CC007,AC003,,,エージェント起動時点に届いている注文に対し、出庫要求日が古い順に、I、F、S順、およびBox充足率を閾値として、コンテナ使用コストが最小となるように出庫指示
LI_ship_14,コンテナ考慮&Box出庫指示外部読込み,CC004,AC003,,,Boxを考慮した出庫指示を外部ファイル参照し、コンテナ使用コストが最小となるように出庫指示(オリジナル名称)
LI_ship_14,コンテナ考慮&Box出庫指示外部読込み,CC007,AC003,,,Boxを考慮した出庫指示を外部ファイル参照し、コンテナ使用コストが最小となるように出庫指示(オリジナル名称)
LI_ship_15,注文&注残&失注考慮出庫指示,CC002,AC003,,,エージェント起動時点に届いている注文に対し、出庫要求日が古い順に出庫指示(ただし、在庫不足の場合は失注)(オリジナル名称)
LI_ship_15,注文&注残&失注考慮出庫指示,CC003,AC003,,,エージェント起動時点に届いている注文に対し、出庫要求日が古い順に出庫指示(ただし、在庫不足の場合は失注)(オリジナル名称)
LI_ship_15,注文&注残&失注考慮出庫指示,CC004,AC003,,,エージェント起動時点に届いている注文に対し、出庫要求日が古い順に出庫指示(ただし、在庫不足の場合は失注)(オリジナル名称)
LI_ship_16,Box&注文&注残&失注考慮出庫指示,CC002,AC003,,,エージェント起動時点に届いている注文に対し、出庫要求日が古い順にBoxを考慮した出庫指示(ただし、在庫不足の場合は失注)(オリジナル名称)
LI_ship_16,Box&注文&注残&失注考慮出庫指示,CC003,AC003,,,エージェント起動時点に届いている注文に対し、出庫要求日が古い順にBoxを考慮した出庫指示(ただし、在庫不足の場合は失注)(オリジナル名称)
LI_ship_16,Box&注文&注残&失注考慮出庫指示,CC004,AC003,,,エージェント起動時点に届いている注文に対し、出庫要求日が古い順にBoxを考慮した出庫指示(ただし、在庫不足の場合は失注)(オリジナル名称)
LI_ship_17,注文＆注残依存(時分単位考慮『から』処理(定時後輸送優先)),CC002,AC003,,,エージェント起動時点に届いている注文に対し、出庫要求日が古い順に出庫指示(時分単位考慮『から』処理(定時後輸送優先))(オリジナル名称)
LI_ship_17,注文＆注残依存(時分単位考慮『から』処理(定時後輸送優先)),CC003,AC003,,,エージェント起動時点に届いている注文に対し、出庫要求日が古い順に出庫指示(時分単位考慮『から』処理(定時後輸送優先))(オリジナル名称)
LI_ship_17,注文＆注残依存(時分単位考慮『から』処理(定時後輸送優先)),CC004,AC003,,,エージェント起動時点に届いている注文に対し、出庫要求日が古い順に出庫指示(時分単位考慮『から』処理(定時後輸送優先))(オリジナル名称)
LI_ship_17,注文＆注残依存(時分単位考慮『から』処理(定時後輸送優先)),CC009,AC003,,,エージェント起動時点に届いている注文に対し、出庫要求日が古い順に出庫指示(時分単位考慮『から』処理(定時後輸送優先))(オリジナル名称)
LI_ship_18,注文100%出庫指示(時分単位考慮),CC007,AC003,,,在庫が無限大にある前提で出庫指示(時分単位考慮)(オリジナル名称)
LI_ship_19,出庫指示外部読込み(時分単位考慮),CC002,AC003,,,出庫指示を外部ファイル参照(時分単位考慮)(オリジナル名称)
LI_ship_19,出庫指示外部読込み(時分単位考慮),CC003,AC003,,,出庫指示を外部ファイル参照(時分単位考慮)(オリジナル名称)
LI_ship_19,出庫指示外部読込み(時分単位考慮),CC004,AC003,,,出庫指示を外部ファイル参照(時分単位考慮)(オリジナル名称)
LI_ship_19,出庫指示外部読込み(時分単位考慮),CC007,AC003,,,出庫指示を外部ファイル参照(時分単位考慮)(オリジナル名称)
LI_ship_19,出庫指示外部読込み(時分単位考慮),CC009,AC003,,,出庫指示を外部ファイル参照(時分単位考慮)(オリジナル名称)
LI_ship_20,注文＆注残依存(時分単位考慮 『まで』処理(定時内輸送優先)),CC002,AC003,,,エージェント起動時点に届いている注文に対し、出庫要求日が古い順に出庫指示(時分単位考慮 『まで』処理(定時内輸送優先))(オリジナル名称)
LI_ship_20,注文＆注残依存(時分単位考慮 『まで』処理(定時内輸送優先)),CC003,AC003,,,エージェント起動時点に届いている注文に対し、出庫要求日が古い順に出庫指示(時分単位考慮 『まで』処理(定時内輸送優先))(オリジナル名称)
LI_ship_20,注文＆注残依存(時分単位考慮 『まで』処理(定時内輸送優先)),CC004,AC003,,,エージェント起動時点に届いている注文に対し、出庫要求日が古い順に出庫指示(時分単位考慮 『まで』処理(定時内輸送優先))(オリジナル名称)
LI_ship_20,注文＆注残依存(時分単位考慮 『まで』処理(定時内輸送優先)),CC009,AC003,,,エージェント起動時点に届いている注文に対し、出庫要求日が古い順に出庫指示(時分単位考慮 『まで』処理(定時内輸送優先))(オリジナル名称)
LO_ExtApp,出庫指示:外部アプリ連携,CC002,AC003,,,外部アプリ結果参照出庫指示発行(オリジナル名称)
LO_ExtApp,出庫指示:外部アプリ連携,CC003,AC003,,,外部アプリ結果参照出庫指示発行(オリジナル名称)
LO_ExtApp,出庫指示:外部アプリ連携,CC004,AC003,,,外部アプリ結果参照出庫指示発行(オリジナル名称)
Ship_RefOrder&BacklogDate,注文&注残依存,CC002,AC003,,,エージェント起動時点に届いている注文に対し、出庫要求日が古い順に出庫指示(LI_ship_01)
Ship_RefOrder&BacklogDate,注文&注残依存,CC003,AC003,,,エージェント起動時点に届いている注文に対し、出庫要求日が古い順に出庫指示(LI_ship_01)
Ship_RefOrder&BacklogDate,注文&注残依存,CC004,AC003,,,エージェント起動時点に届いている注文に対し、出庫要求日が古い順に出庫指示(LI_ship_01)
Ship_RefOrder&BacklogDate,注文&注残依存,CC009,AC003,,,エージェント起動時点に届いている注文に対し、出庫要求日が古い順に出庫指示(LI_ship_01)
Ship_FareShareByOrderQty,フェアシェア出庫指示,CC002,AC003,,,エージェント起動時点に届いている注文に対し、各出庫先の注残の割合で在庫を按分し出庫指示(LI_ship_02)
Ship_FareShareByOrderQty,フェアシェア出庫指示,CC003,AC003,,,エージェント起動時点に届いている注文に対し、各出庫先の注残の割合で在庫を按分し出庫指示(LI_ship_02)
Ship_FareShareByOrderQty,フェアシェア出庫指示,CC004,AC003,,,エージェント起動時点に届いている注文に対し、各出庫先の注残の割合で在庫を按分し出庫指示(LI_ship_02)
