#UpdateLogicID,UpdateLogicName,CompanyClassID,AgentClassID,DllFileName,DllFunctionName,Remarks
LP_productsInv_03,安全在庫係数ベース,CC009,AC010,,,在庫理論式に従い、安全在庫に登録(過去実需参照期間分で統計量算出)(オリジナル名称)
LP_productsInv_04,先行保持日数ベース(時系列),CC002,AC010,,,販売計画の先行保持日数分を時系列安全在庫に登録(オリジナル名称)
LP_productsInv_04,先行保持日数ベース(時系列),CC003,AC010,,,生産計画の先行保持日数分を時系列安全在庫に登録(オリジナル名称)
LP_productsInv_04,先行保持日数ベース(時系列),CC004,AC010,,,供給計画の先行保持日数分を時系列安全在庫に登録(オリジナル名称)
LP_productsInv_04,先行保持日数ベース(時系列),CC009,AC010,,,供給計画の先行保持日数分を時系列安全在庫に登録(オリジナル名称)
LP_productsInv_05,安全在庫量ベース(時系列),CC002,AC010,,,ユーザー登録の時系列安全在庫量を使用(オリジナル名称)
LP_productsInv_05,安全在庫量ベース(時系列),CC003,AC010,,,ユーザー登録の時系列安全在庫量を使用(オリジナル名称)
LP_productsInv_05,安全在庫量ベース(時系列),CC004,AC010,,,ユーザー登録の時系列安全在庫量を使用(オリジナル名称)
LP_productsInv_05,安全在庫量ベース(時系列),CC009,AC010,,,ユーザー登録の時系列安全在庫量を使用(オリジナル名称)
LP_productsInv_06,安全在庫係数ベース(時系列),CC002,AC010,,,在庫理論式に従い、時系列安全在庫に登録(過去実需参照期間分で統計量算出)(オリジナル名称)
LP_productsInv_06,安全在庫係数ベース(時系列),CC003,AC010,,,在庫理論式に従い、時系列安全在庫に登録(過去実需参照期間分で統計量算出)(オリジナル名称)
LP_productsInv_06,安全在庫係数ベース(時系列),CC004,AC010,,,在庫理論式に従い、時系列安全在庫に登録(過去実需参照期間分で統計量算出)(オリジナル名称)
LP_productsInv_06,安全在庫係数ベース(時系列),CC009,AC010,,,在庫理論式に従い、時系列安全在庫に登録(過去実需参照期間分で統計量算出)(オリジナル名称)
SafetyStock_RefPrecedingRetantionDays,先行保持日数ベース,CC002,AC010,,,販売計画の先行保持日数分を安全在庫に登録(LP_productsInv_01)
SafetyStock_RefPrecedingRetantionDays,先行保持日数ベース,CC003,AC010,,,供給計画の先行保持日数分を安全在庫に登録(LP_productsInv_01)
SafetyStock_RefPrecedingRetantionDays,先行保持日数ベース,CC004,AC010,,,供給計画の先行保持日数分を安全在庫に登録(LP_productsInv_01)
SafetyStock_RefPrecedingRetantionDays,先行保持日数ベース,CC009,AC010,,,供給計画の先行保持日数分を安全在庫に登録(LP_productsInv_01)
SafetyStock_RefSafetyStockQty,安全在庫量ベース,CC002,AC010,,,ユーザー登録の安全在庫量を使用(LP_productsInv_02)
SafetyStock_RefSafetyStockQty,安全在庫量ベース,CC003,AC010,,,ユーザー登録の安全在庫量を使用(LP_productsInv_02)
SafetyStock_RefSafetyStockQty,安全在庫量ベース,CC004,AC010,,,ユーザー登録の安全在庫量を使用(LP_productsInv_02)
SafetyStock_RefSafetyStockQty,安全在庫量ベース,CC009,AC010,,,ユーザー登録の安全在庫量を使用(LP_productsInv_02)
SafetyStock_RefSafetyStockCoefficient,安全在庫係数ベース,CC002,AC010,,,在庫理論式に従い、安全在庫に登録(過去実需参照期間分で統計量算出)(LP_productsInv_03)
SafetyStock_RefSafetyStockCoefficient,安全在庫係数ベース,CC003,AC010,,,在庫理論式に従い、安全在庫に登録(過去実需参照期間分で統計量算出)(LP_productsInv_03)
SafetyStock_RefSafetyStockCoefficient,安全在庫係数ベース,CC004,AC010,,,在庫理論式に従い、安全在庫に登録(過去実需参照期間分で統計量算出)(LP_productsInv_03)
SafetyStock_RefSafetyStockCoefficient,安全在庫係数ベース,CC009,AC010,,,在庫理論式に従い、安全在庫に登録(過去実需参照期間分で統計量算出)(LP_productsInv_03)
SafetyStock_RefPrecedingRetantionDays(Series),先行保持日数ベース(時系列),CC002,AC010,,,販売計画の先行保持日数分を時系列安全在庫に登録(LP_productsInv_04)
SafetyStock_RefPrecedingRetantionDays(Series),先行保持日数ベース(時系列),CC003,AC010,,,生産計画の先行保持日数分を時系列安全在庫に登録(LP_productsInv_04)
SafetyStock_RefPrecedingRetantionDays(Series),先行保持日数ベース(時系列),CC004,AC010,,,供給計画の先行保持日数分を時系列安全在庫に登録(LP_productsInv_04)
SafetyStock_RefPrecedingRetantionDays(Series),先行保持日数ベース(時系列),CC009,AC010,,,供給計画の先行保持日数分を時系列安全在庫に登録(LP_productsInv_04)
SafetyStock_RefSafetyStockQty(Series),安全在庫量ベース(時系列),CC002,AC010,,,ユーザー登録の時系列安全在庫量を使用(LP_productsInv_05)
SafetyStock_RefSafetyStockQty(Series),安全在庫量ベース(時系列),CC003,AC010,,,ユーザー登録の時系列安全在庫量を使用(LP_productsInv_05)
SafetyStock_RefSafetyStockQty(Series),安全在庫量ベース(時系列),CC004,AC010,,,ユーザー登録の時系列安全在庫量を使用(LP_productsInv_05)
SafetyStock_RefSafetyStockQty(Series),安全在庫量ベース(時系列),CC009,AC010,,,ユーザー登録の時系列安全在庫量を使用(LP_productsInv_05)
SafetyStock_RefSafetyStockCoefficient(Series),安全在庫係数ベース(時系列),CC002,AC010,,,在庫理論式に従い、時系列安全在庫に登録(過去実需参照期間分で統計量算出)(LP_productsInv_06)
SafetyStock_RefSafetyStockCoefficient(Series),安全在庫係数ベース(時系列),CC003,AC010,,,在庫理論式に従い、時系列安全在庫に登録(過去実需参照期間分で統計量算出)(LP_productsInv_06)
SafetyStock_RefSafetyStockCoefficient(Series),安全在庫係数ベース(時系列),CC004,AC010,,,在庫理論式に従い、時系列安全在庫に登録(過去実需参照期間分で統計量算出)(LP_productsInv_06)
SafetyStock_RefSafetyStockCoefficient(Series),安全在庫係数ベース(時系列),CC009,AC010,,,在庫理論式に従い、時系列安全在庫に登録(過去実需参照期間分で統計量算出)(LP_productsInv_06)
SafetyStcok_RefSafetyStockCoefficient&DemandForecast,安全在庫_理論式ベース販売計画参照,CC002,AC010,,,在庫理論式に従い、安全在庫に登録(販売計画参照)
SafetyStcok_RefSafetyStockCoefficient&DemandForecast,安全在庫_理論式ベース販売計画参照,CC003,AC010,,,在庫理論式に従い、安全在庫に登録(販売計画参照)
SafetyStcok_RefSafetyStockCoefficient&DemandForecast,安全在庫_理論式ベース販売計画参照,CC004,AC010,,,在庫理論式に従い、安全在庫に登録(販売計画参照)
LP_partsInv_01,先行保持日数ベース,CC003,AC011,,,生産計画の先行保持日数分を安全在庫に登録(オリジナル名称)
LP_partsInv_02,安全在庫量ベース,CC003,AC011,,,ユーザー登録の安全在庫量を使用(オリジナル名称)
LP_partsInv_03,安全在庫係数ベース,CC003,AC011,,,在庫理論式に従い、安全在庫に登録(過去実需参照期間分で統計量算出)(オリジナル名称)
LP_partsInv_04,先行保持日数ベース(時系列),CC003,AC011,,,生産計画の先行保持日数分を時系列安全在庫に登録(オリジナル名称)
LP_partsInv_05,安全在庫量ベース(時系列),CC003,AC011,,,ユーザー登録の時系列安全在庫量を使用(オリジナル名称)
LP_partsInv_06,安全在庫係数ベース(時系列),CC003,AC011,,,在庫理論式に従い、時系列安全在庫に登録(過去実需参照期間分で統計量算出)(オリジナル名称)
PartsSafetyStock_RefProdPlan&PrecedingRetentionDays,先行保持日数ベース,CC003,AC011,,,生産計画の先行保持日数分を安全在庫に登録(LP_partsInv_01)
PartsSafetyStock_RefSafetyStockQty,安全在庫量ベース,CC003,AC011,,,ユーザー登録の安全在庫量を使用(LP_partsInv_02)
PartsSafetyStock_RefSafetyStockCoefficient,安全在庫係数ベース,CC003,AC011,,,在庫理論式に従い、安全在庫に登録(過去実需参照期間分で統計量算出)(LP_partsInv_03)
PartsSafetyStock_RefProdPlan&PrecedingRetentionDays(Series),先行保持日数ベース(時系列),CC003,AC011,,,生産計画の先行保持日数分を時系列安全在庫に登録(LP_partsInv_04)
PartsSafetyStock_RefSafetyStockQty(Series),安全在庫量ベース(時系列),CC003,AC011,,,ユーザー登録の時系列安全在庫量を使用(LP_partsInv_05)
PartsSafetyStock_RefSafetyStockCoefficient(Series),安全在庫係数ベース(時系列),CC003,AC011,,,在庫理論式に従い、時系列安全在庫に登録(過去実需参照期間分で統計量算出)(LP_partsInv_06)
PartsSafetyStcok_RefSafetyStockCoefficient&DemandForecast,安全在庫_理論式ベース販売計画参照,CC003,AC011,,,在庫理論式に従い、安全在庫に登録(販売計画参照)
LM_inventory_01,計画ベース在庫過不足量計算,CC002,AC008,,,リソース状態値計算ロジック:計画ベース在庫過不足量計算(販社)(オリジナル名称)
LM_inventory_01,計画ベース在庫過不足量計算,CC003,AC008,,,リソース状態値計算ロジック:計画ベース在庫過不足量計算(工場)(オリジナル名称)
LM_inventory_01,計画ベース在庫過不足量計算,CC004,AC008,,,リソース状態値計算ロジック:計画ベース在庫過不足量計算(倉庫)(オリジナル名称)
LM_inventory_02,基準ベース在庫過不足量計算,CC002,AC008,,,リソース状態値計算ロジック:基準ベース在庫過不足量計算(販社)(オリジナル名称)
LM_inventory_02,基準ベース在庫過不足量計算,CC003,AC008,,,リソース状態値計算ロジック:基準ベース在庫過不足量計算(工場)(オリジナル名称)
LM_inventory_02,基準ベース在庫過不足量計算,CC004,AC008,,,リソース状態値計算ロジック:基準ベース在庫過不足量計算(倉庫)(オリジナル名称)
LM_backlog_01,注残ベース代理出庫量要求量計算,CC002,AC008,,,リソース状態値計算ロジック:注残ベース代理出庫量要求量計算(販社)(オリジナル名称)
LM_backlog_01,注残ベース代理出庫量要求量計算,CC003,AC008,,,リソース状態値計算ロジック:注残ベース代理出庫量要求量計算(工場)(オリジナル名称)
LM_backlog_01,注残ベース代理出庫量要求量計算,CC004,AC008,,,リソース状態値計算ロジック:注残ベース代理出庫量要求量計算(倉庫)(オリジナル名称)
Resource_PlanBasedInvExcess&Shortage,計画ベース在庫過不足量計算,CC002,AC008,,,リソース状態値計算ロジック:計画ベース在庫過不足量計算(販社)(LM_inventory_01)
Resource_PlanBasedInvExcess&Shortage,計画ベース在庫過不足量計算,CC003,AC008,,,リソース状態値計算ロジック:計画ベース在庫過不足量計算(工場)(LM_inventory_01)
Resource_PlanBasedInvExcess&Shortage,計画ベース在庫過不足量計算,CC004,AC008,,,リソース状態値計算ロジック:計画ベース在庫過不足量計算(倉庫)(LM_inventory_01)
Resource_PlanBasedInvExcess&Shortage,計画ベース検査済在庫過不足量計算,CC009,AC008,,,リソース状態値計算ロジック:計画ベース検査済在庫過不足量計算(加工/検査工場)
Resource_PlanBasedInvExcess&Shortage(parts),計画ベース部品在庫過不足量計算,CC003,AC008,,,リソース状態値計算ロジック:計画ベース部品在庫過不足量計算(工場)
Resource_PlanBasedInvExcess&Shortage(Uninspected),計画ベース未検査在庫過不足量計算,CC009,AC008,,,リソース状態値計算ロジック:計画ベース未検査在庫過不足量計算(加工/検査工場)
Resource_SafetyStockBasedInvExcess&Shortage,基準ベース在庫過不足量計算,CC002,AC008,,,リソース状態値計算ロジック:基準ベース在庫過不足量計算(販社)(LM_inventory_02)
Resource_SafetyStockBasedInvExcess&Shortage,基準ベース在庫過不足量計算,CC003,AC008,,,リソース状態値計算ロジック:基準ベース在庫過不足量計算(工場)(LM_inventory_02)
Resource_SafetyStockBasedInvExcess&Shortage,基準ベース在庫過不足量計算,CC004,AC008,,,リソース状態値計算ロジック:基準ベース在庫過不足量計算(倉庫)(LM_inventory_02)
Resource_BacklogBasedUrgentAltShipQty,注残ベース代理出庫量要求量計算,CC002,AC008,,,リソース状態値計算ロジック:注残ベース代理出庫量要求量計算(販社)(LM_backlog_01)
Resource_BacklogBasedUrgentAltShipQty,注残ベース代理出庫量要求量計算,CC003,AC008,,,リソース状態値計算ロジック:注残ベース代理出庫量要求量計算(工場)(LM_backlog_01)
Resource_BacklogBasedUrgentAltShipQty,注残ベース代理出庫量要求量計算,CC004,AC008,,,リソース状態値計算ロジック:注残ベース代理出庫量要求量計算(倉庫)(LM_backlog_01)
#InventoryAndBacklogMonitoring,(削除)注残＆有効在庫量計算,CC002,AC008,,,(名称変更)リソース状態値計算ロジック:在庫移送指示用注残＆有効在庫量計算(販社)
#InventoryAndBacklogMonitoring,(削除)注残＆有効在庫量計算,CC003,AC008,,,(名称変更)リソース状態値計算ロジック:在庫移送指示用注残＆有効在庫量計算(工場)
#InventoryAndBacklogMonitoring,(削除)注残＆有効在庫量計算,CC004,AC008,,,(名称変更)リソース状態値計算ロジック:在庫移送指示用注残＆有効在庫量計算(倉庫)
Resource_InventoryAndBacklogMonitoring,在庫過不足量量計算,CC002,AC008,,,リソース状態値計算ロジック:移送指示用在庫過不足量計算(販社)
# Resource_InventoryAndBacklogMonitoring,在庫過不足量計算,CC003,AC008,,,(未実装)リソース状態値計算ロジック:在庫移送指示用注残＆有効在庫量計算(工場)
Resource_InventoryAndBacklogMonitoring,在庫過不足量計算,CC004,AC008,,,リソース状態値計算ロジック:在庫移送指示用注残＆有効在庫量計算(倉庫)
Resource_PlanBasedSafetyStockExcess&Shortage,計画ベース安全在庫過不足量計算,CC002,AC008,,,リソース状態値計算ロジック:移送指示用計画ベース安全在庫過不足量計算(販社)
Resource_PlanBasedSafetyStockExcess&Shortage,計画ベース安全在庫過不足量計算,CC003,AC008,,,リソース状態値計算ロジック:在庫移送指示用計画ベース安全在庫過不足量計算(工場)
Resource_PlanBasedSafetyStockExcess&Shortage,計画ベース安全在庫過不足量計算,CC004,AC008,,,リソース状態値計算ロジック:在庫移送指示用計画ベース安全在庫過不足量計算(倉庫)
Resource_InventoryAndBacklogMonitoringWithDemandPriority,リソース過不足量_需要優先度別在庫過不足量,CC002,AC008,,,リソース状態値計算ロジック:リソース過不足量_需要優先度別在庫過不足量(販社)
Resource_InventoryAndBacklogMonitoringWithDemandPriority,リソース過不足量_需要優先度別在庫過不足量,CC003,AC008,,,リソース状態値計算ロジック:リソース過不足量_需要優先度別在庫過不足量(工場)
Resource_InventoryAndBacklogMonitoringWithDemandPriority,リソース過不足量_需要優先度別在庫過不足量,CC004,AC008,,,リソース状態値計算ロジック:リソース過不足量_需要優先度別在庫過不足量(倉庫)
#LA_BacklogShare_01,注残融通_LT短い順(誤ロジックID),CC008,AC012,,,-
#LA_BacklogShare_02,注残融通_注残多い順(誤ロジックID),CC008,AC012,,,-
LI_backlogShare_01,注残融通_LT短い順,CC008,AC012,,,融通LTが短い融通元から優先に注残融通(オリジナル名称)
LI_backlogShare_02,注残融通_注残多い順,CC008,AC012,,,注残量が多い融通先を優先に注残融通(オリジナル名称)
LI_backlogShare_03,注残融通_LT短い順&Box考慮,CC008,AC012,,,融通LTが短い融通元から優先に注残融通(Box考慮)(オリジナル名称)
LI_backlogShare_04,注残融通_注残多い順&Box考慮,CC008,AC012,,,注残量が多い融通先を優先に注残融通(Box考慮)(オリジナル名称)
LI_backlogShare_05,注残融通_融通順外部読込み,CC008,AC012,,,注残融通の融通先、融通元の優先順を外部ファイル読込み(オリジナル名称)
LI_stockShare_01,在庫融通_融通順外部読込み,CC008,AC013,,,在庫融通の融通先、融通元の優先順を外部ファイル読込み(オリジナル名称)
LI_stockShare_02,在庫融通_LT短い順,CC008,AC013,,,在庫不足量が多い融通先を優先し、融通LTが短い融通元から順に在庫融通(オリジナル名称)
LI_stockShare_04,在庫融通_融通可能品目数順,CC008,AC013,,,融通可能品目数が多い融通先、融通元から順に在庫融通(オリジナル名称)
LI_stockShare_09,在庫融通_在庫余裕度0.3以下対象_輸送LT順,CC008,AC013,,,在庫余裕度が0.3を割り込んでいる企業を融通先とし、融通LTが短い順に在庫融通(オリジナル名称)
LI_stockShare_06,在庫融通_LT短い順&Box対応,CC008,AC013,,,在庫不足量が多い融通先を優先し、融通LTが短い融通元から順に在庫融通(Box考慮)(オリジナル名称)
LI_stockShare_08,在庫融通_融通可能品目数順&Box対応,CC008,AC013,,,融通可能品目数が多い融通先、融通元から順に在庫融通(Box考慮)(オリジナル名称)
LI_stockShare_11,在庫融通_在庫余裕度0.3以下対象_輸送LT順&Box対応,CC008,AC013,,,在庫余裕度が0.3を割り込んでいる企業を融通先とし、融通LTが短い順に在庫融通(Box対応)(オリジナル名称)
BacklogSharing_LTPriority,注残融通_LT短い順,CC008,AC012,,,融通LTが短い融通元から優先に注残融通(LI_backlogShare_01)
BacklogSharing_BacklogQtyPriority,注残融通_注残多い順,CC008,AC012,,,注残量が多い融通先を優先に注残融通(LI_backlogShare_02)
BacklogSharing_LTPriority&Box,注残融通_LT短い順&Box考慮,CC008,AC012,,,融通LTが短い融通元から優先に注残融通(Box考慮)(LI_backlogShare_03)
BacklogSharing_BacklogQtyPriority&Box,注残融通_注残多い順&Box考慮,CC008,AC012,,,注残量が多い融通先を優先に注残融通(Box考慮)(LI_backlogShare_04)
BacklogSharing_RefExtPriority,注残融通_融通順外部読込み,CC008,AC012,,,注残融通の融通先、融通元の優先順を外部ファイル読込み(LI_backlogShare_05)
InventorySharing_RefExtPriority,在庫融通_融通順外部読込み,CC008,AC013,,,在庫融通の融通先、融通元の優先順を外部ファイル読込み(LI_backlogShare_01)
InventorySharing_LTPriority,在庫融通_LT短い順,CC008,AC013,,,在庫不足量が多い融通先を優先し、融通LTが短い融通元から順に在庫融通(LI_backlogShare_02)
InventorySharing_#OfShairngItemPriority,在庫融通_融通可能品目数順,CC008,AC013,,,融通可能品目数が多い融通先、融通元から順に在庫融通(LI_backlogShare_04)
InventorySharing_ShortageRatio0.3&LTPriority,在庫融通_在庫余裕度0.3以下対象_輸送LT順,CC008,AC013,,,在庫余裕度が0.3を割り込んでいる企業を融通先とし、融通LTが短い順に在庫融通(LI_backlogShare_09)
InventorySharing_LTPriority&Box,在庫融通_LT短い順&Box対応,CC008,AC013,,,在庫不足量が多い融通先を優先し、融通LTが短い融通元から順に在庫融通(Box考慮)(LI_backlogShare_06)
InventorySharing_#OfShairngItemPriority&Box,在庫融通_融通可能品目数順&Box対応,CC008,AC013,,,融通可能品目数が多い融通先、融通元から順に在庫融通(Box考慮)(LI_backlogShare_08)
InventorySharing_ShortageRatio0.3&LTPriority&Box,在庫融通_在庫余裕度0.3以下対象_輸送LT順&Box対応,CC008,AC013,,,在庫余裕度が0.3を割り込んでいる企業を融通先とし、融通LTが短い順に在庫融通(Box対応)(LI_backlogShare_11)
# RuleBasedInventoryAssignment,(削除)ルールベース移送指示最適化,CC008,AC009,,,(削除)移送指示最適化ロジック:ルールベース移送指示最適化
InventoryAssignment_LTLong-to-Short,LT長順移送指示最適化,CC008,AC009,,,移送指示最適化ロジック:LT長順移送指示最適化
InventoryAssignment_DemandPriority&ExtFrom-ToPriority,在庫移送指示最適化_需要優先度&引き当て優先度外部ファイル依存,CC008,AC009,,,移送指示最適化ロジック:需要優先度&引き当て優先度外部ファイル依存
LP_process_01,供給計画依存(制約考慮無し&時分単位考慮),CC009,AC014,,,上限を考慮しない加工/検査計画を立案(時分単位考慮)(オリジナル名称)
InspectionPlan_LevelingWithDeliverDate,生産計画ロジック:納期優先&生産ライン振舞,CC009,AC014,,,検査計画ロジック:納期優先
InspectionPlan_RefSupplayPlanW/Oconstraint(TimeUnit),供給計画依存(制約考慮無し&時分単位考慮),CC009,AC014,,,上限を考慮しない加工/検査計画を立案(時分単位考慮)(LP_process_01)
LI_process_01,加工/検査計画依存(時分単位考慮),CC009,AC015,,,加工/検査計画に従い、加工/検査指示(時分単位考慮)(オリジナル名称)
InspectionInstruction_RefInspectionPlan,加工/検査計画依存,CC009,AC015,,,加工/検査計画に従い、加工/検査指示
InspectionInstruction_RefInspectionPlan(TimeUnit),加工/検査計画依存(時分単位考慮),CC009,AC015,,,加工/検査計画に従い、加工/検査指示(時分単位考慮)(LI_process_01)
#外部定義DLL,,,,,,
#UQsharing,外部定義優先順在庫融通,CC008,AC013,AgentBehaviors.dll,boxInvSharingWithAssortShipRatio,在庫融通の融通先、融通元の優先順を外部ファイル読込み
#LI_ship_ARAndFareShareWithAllBlog,アソートレート&フェアシェア&全注残同時考慮,CC004,AC003,AgentBehaviors.dll,boxInvSharingWithAssortShipRatio,
#LI_ship_BestBoxForEachCompany,アソートレート&フェアシェア&全注残同時考慮,CC004,AC003,AgentBehaviors.dll,ShipInstructionWithBestBoxForEachCompany,アソート出庫比率の外部ファイルに従い、Box出庫指示
